"keggcom","disease","text"
"https://www.kegg.jp/entry/C00718","http://www.ihtsdo.org/SCT_412357001","Amylose content and starch crystallinity in corn decreased significantly (&gt;i&lt;p&gt;/i&lt; &lt; 0.05) at an irradiation dose higher than 20 kGy."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_192824002","Homocysteine effects on brain atrophy rate were modified by iron and cysteine."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_278849000","Homocysteine effects on brain atrophy rate were modified by iron and cysteine."
"https://www.kegg.jp/entry/C01673","http://www.ihtsdo.org/SCT_363510005","Calcitriol Suppresses Warburg Effect and Cell Growth in Human Colorectal Cancer Cells"
"https://www.kegg.jp/entry/C01673","http://www.ihtsdo.org/SCT_93854002","Calcitriol Suppresses Warburg Effect and Cell Growth in Human Colorectal Cancer Cells"
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_22199006","Starch plays a crucial role in the stabilization and dispersion of Se NPs, as noticed from the TEM and EDS investigations."
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_155375008","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_266308000","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_84114007","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_155374007","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_155377000","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_195117009","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_266248006","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_195108009","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_42343007","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_49436004","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_155364009","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_266306001","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_164889003","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_142049000","High Plasma Glutamate and a Low Glutamine-to-Glutamate Ratio Are Associated with Increased Risk of Heart Failure but Not Atrial Fibrillation in the Prevención con Dieta Mediterránea (PREDIMED) Study"
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_61261009","Background: Riboflavin is required for erythropoiesis, which is increased in people with hemoglobinopathies due to increased hemolysis and erythrocyte turnover."
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_191231008","Background: Riboflavin is required for erythropoiesis, which is increased in people with hemoglobinopathies due to increased hemolysis and erythrocyte turnover."
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_191416001","Background: Riboflavin is required for erythropoiesis, which is increased in people with hemoglobinopathies due to increased hemolysis and erythrocyte turnover."
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_80141007","Background: Riboflavin is required for erythropoiesis, which is increased in people with hemoglobinopathies due to increased hemolysis and erythrocyte turnover."
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_154794008","Background: Riboflavin is required for erythropoiesis, which is increased in people with hemoglobinopathies due to increased hemolysis and erythrocyte turnover."
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_267556002","Background: Riboflavin is required for erythropoiesis, which is increased in people with hemoglobinopathies due to increased hemolysis and erythrocyte turnover."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_154963001","Results: Homocysteine level was higher in subjects with depression in comparison with healthy controls (weight mean difference = 2.53 µmol/L, 95% confidence interval: 1.77, 3.30), and the depression diagnostic tool was a source of heterogeneity."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_192372006","Results: Homocysteine level was higher in subjects with depression in comparison with healthy controls (weight mean difference = 2.53 µmol/L, 95% confidence interval: 1.77, 3.30), and the depression diagnostic tool was a source of heterogeneity."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_307537002","Results: Homocysteine level was higher in subjects with depression in comparison with healthy controls (weight mean difference = 2.53 µmol/L, 95% confidence interval: 1.77, 3.30), and the depression diagnostic tool was a source of heterogeneity."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_41006004","Results: Homocysteine level was higher in subjects with depression in comparison with healthy controls (weight mean difference = 2.53 µmol/L, 95% confidence interval: 1.77, 3.30), and the depression diagnostic tool was a source of heterogeneity."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_21061000119107","Results: Homocysteine level was higher in subjects with depression in comparison with healthy controls (weight mean difference = 2.53 µmol/L, 95% confidence interval: 1.77, 3.30), and the depression diagnostic tool was a source of heterogeneity."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_35489007","Results: Homocysteine level was higher in subjects with depression in comparison with healthy controls (weight mean difference = 2.53 µmol/L, 95% confidence interval: 1.77, 3.30), and the depression diagnostic tool was a source of heterogeneity."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_78667006","Results: Homocysteine level was higher in subjects with depression in comparison with healthy controls (weight mean difference = 2.53 µmol/L, 95% confidence interval: 1.77, 3.30), and the depression diagnostic tool was a source of heterogeneity."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_255339005","Results: Homocysteine level was higher in subjects with depression in comparison with healthy controls (weight mean difference = 2.53 µmol/L, 95% confidence interval: 1.77, 3.30), and the depression diagnostic tool was a source of heterogeneity."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_154963001","Homocysteine level was significantly higher in subjects with depression in studies that used Diagnostic and Statistical Manual of Mental Disorders-IV (DSM-IV), Geriatric Depression Scale (GDS), Zung Self-Rating Depression Scale (ZDRS) and Beck Depression Index II (BDI-II) as depression diagnostic tools."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_192372006","Homocysteine level was significantly higher in subjects with depression in studies that used Diagnostic and Statistical Manual of Mental Disorders-IV (DSM-IV), Geriatric Depression Scale (GDS), Zung Self-Rating Depression Scale (ZDRS) and Beck Depression Index II (BDI-II) as depression diagnostic tools."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_307537002","Homocysteine level was significantly higher in subjects with depression in studies that used Diagnostic and Statistical Manual of Mental Disorders-IV (DSM-IV), Geriatric Depression Scale (GDS), Zung Self-Rating Depression Scale (ZDRS) and Beck Depression Index II (BDI-II) as depression diagnostic tools."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_41006004","Homocysteine level was significantly higher in subjects with depression in studies that used Diagnostic and Statistical Manual of Mental Disorders-IV (DSM-IV), Geriatric Depression Scale (GDS), Zung Self-Rating Depression Scale (ZDRS) and Beck Depression Index II (BDI-II) as depression diagnostic tools."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_21061000119107","Homocysteine level was significantly higher in subjects with depression in studies that used Diagnostic and Statistical Manual of Mental Disorders-IV (DSM-IV), Geriatric Depression Scale (GDS), Zung Self-Rating Depression Scale (ZDRS) and Beck Depression Index II (BDI-II) as depression diagnostic tools."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_35489007","Homocysteine level was significantly higher in subjects with depression in studies that used Diagnostic and Statistical Manual of Mental Disorders-IV (DSM-IV), Geriatric Depression Scale (GDS), Zung Self-Rating Depression Scale (ZDRS) and Beck Depression Index II (BDI-II) as depression diagnostic tools."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_78667006","Homocysteine level was significantly higher in subjects with depression in studies that used Diagnostic and Statistical Manual of Mental Disorders-IV (DSM-IV), Geriatric Depression Scale (GDS), Zung Self-Rating Depression Scale (ZDRS) and Beck Depression Index II (BDI-II) as depression diagnostic tools."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_255339005","Homocysteine level was significantly higher in subjects with depression in studies that used Diagnostic and Statistical Manual of Mental Disorders-IV (DSM-IV), Geriatric Depression Scale (GDS), Zung Self-Rating Depression Scale (ZDRS) and Beck Depression Index II (BDI-II) as depression diagnostic tools."
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_414916001","Glutamate interactions with obesity, insulin resistance, cognition and gut microbiota composition"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_154776002","Glutamate interactions with obesity, insulin resistance, cognition and gut microbiota composition"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_190963004","Glutamate interactions with obesity, insulin resistance, cognition and gut microbiota composition"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_414915002","Glutamate interactions with obesity, insulin resistance, cognition and gut microbiota composition"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_5476005","Glutamate interactions with obesity, insulin resistance, cognition and gut microbiota composition"
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_139335002","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_139337005","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_139342002","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_15387003","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_158422007","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_158423002","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_162061001","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_162063003","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_162067002","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_207112000","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_207113005","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_236082001","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_249497008","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_300359004","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_422400008","Background and objectives: Pectin-containing liquid enteral nutrition (PCLEN) contains pectin, which becomes solid in the stomach and therefore mitigates vomiting and diarrhea."
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_339947000","Ascorbate status was higher in women than in men, and exercising patients had higher levels than sedentary patients."
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_190566000","Ascorbate status was higher in women than in men, and exercising patients had higher levels than sedentary patients."
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_46724008","Ascorbate status was higher in women than in men, and exercising patients had higher levels than sedentary patients."
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_60549007","Ascorbate status was higher in women than in men, and exercising patients had higher levels than sedentary patients."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_448710000","Leucine and branched-chain amino acid metabolism contribute to the growth of bone sarcomas by regulating AMPK and mTORC1 signaling"
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_118940003","Thiamine can deplete rapidly in CD and UC, which can lead to Wernicke's encephalopathy (WE), is an acute neurologic disorder."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_286946008","Thiamine can deplete rapidly in CD and UC, which can lead to Wernicke's encephalopathy (WE), is an acute neurologic disorder."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_154981003","Thiamine can deplete rapidly in CD and UC, which can lead to Wernicke's encephalopathy (WE), is an acute neurologic disorder."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_155262005","Thiamine can deplete rapidly in CD and UC, which can lead to Wernicke's encephalopathy (WE), is an acute neurologic disorder."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_192641002","Thiamine can deplete rapidly in CD and UC, which can lead to Wernicke's encephalopathy (WE), is an acute neurologic disorder."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_267679005","Thiamine can deplete rapidly in CD and UC, which can lead to Wernicke's encephalopathy (WE), is an acute neurologic disorder."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_155053002","Thiamine can deplete rapidly in CD and UC, which can lead to Wernicke's encephalopathy (WE), is an acute neurologic disorder."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_76011009","Thiamine can deplete rapidly in CD and UC, which can lead to Wernicke's encephalopathy (WE), is an acute neurologic disorder."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_81308009","Thiamine can deplete rapidly in CD and UC, which can lead to Wernicke's encephalopathy (WE), is an acute neurologic disorder."
"https://www.kegg.jp/entry/C00378","http://www.ihtsdo.org/SCT_193051008","Thiamine can deplete rapidly in CD and UC, which can lead to Wernicke's encephalopathy (WE), is an acute neurologic disorder."
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_312514006","Ascorbate concentrations were positively correlated with ferritin concentrations in Caco-2 cells - an accurate predictor of Fe bioavailability in human digestion - exposed to &gt;i&lt;in vitro&gt;/i&lt; digests of NS and 35S-&gt;i&lt;OsGGP&gt;/i&lt; BR and GBR samples."
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_34638006","Ascorbate concentrations were positively correlated with ferritin concentrations in Caco-2 cells - an accurate predictor of Fe bioavailability in human digestion - exposed to &gt;i&lt;in vitro&gt;/i&lt; digests of NS and 35S-&gt;i&lt;OsGGP&gt;/i&lt; BR and GBR samples."
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_54336006","Ascorbate concentrations were positively correlated with ferritin concentrations in Caco-2 cells - an accurate predictor of Fe bioavailability in human digestion - exposed to &gt;i&lt;in vitro&gt;/i&lt; digests of NS and 35S-&gt;i&lt;OsGGP&gt;/i&lt; BR and GBR samples."
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_205555008","Ascorbate concentrations were positively correlated with ferritin concentrations in Caco-2 cells - an accurate predictor of Fe bioavailability in human digestion - exposed to &gt;i&lt;in vitro&gt;/i&lt; digests of NS and 35S-&gt;i&lt;OsGGP&gt;/i&lt; BR and GBR samples."
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_239058007","Ascorbate concentrations were positively correlated with ferritin concentrations in Caco-2 cells - an accurate predictor of Fe bioavailability in human digestion - exposed to &gt;i&lt;in vitro&gt;/i&lt; digests of NS and 35S-&gt;i&lt;OsGGP&gt;/i&lt; BR and GBR samples."
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_254127001","Ascorbate concentrations were positively correlated with ferritin concentrations in Caco-2 cells - an accurate predictor of Fe bioavailability in human digestion - exposed to &gt;i&lt;in vitro&gt;/i&lt; digests of NS and 35S-&gt;i&lt;OsGGP&gt;/i&lt; BR and GBR samples."
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_258699004","Ascorbate concentrations were positively correlated with ferritin concentrations in Caco-2 cells - an accurate predictor of Fe bioavailability in human digestion - exposed to &gt;i&lt;in vitro&gt;/i&lt; digests of NS and 35S-&gt;i&lt;OsGGP&gt;/i&lt; BR and GBR samples."
"https://www.kegg.jp/entry/C00072","http://www.ihtsdo.org/SCT_359766000","Ascorbate concentrations were positively correlated with ferritin concentrations in Caco-2 cells - an accurate predictor of Fe bioavailability in human digestion - exposed to &gt;i&lt;in vitro&gt;/i&lt; digests of NS and 35S-&gt;i&lt;OsGGP&gt;/i&lt; BR and GBR samples."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_10200004","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_155807008","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_155817003","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_155822003","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_197375001","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_197551000","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_235856003","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_266535008","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_62857009","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_412238008","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_88566002","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_414916001","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_154776002","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_190963004","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_414915002","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00037","http://www.ihtsdo.org/SCT_5476005","Glycine concentrations in serum and liver were markedly lower in obese versus lean rats."
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_79514008","Riboflavin supplementation alters global and gene-specific DNA methylation in adults with the MTHFR 677 TT genotype"
"https://www.kegg.jp/entry/C00255","http://www.ihtsdo.org/SCT_41797007","Riboflavin supplementation alters global and gene-specific DNA methylation in adults with the MTHFR 677 TT genotype"
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_237055002","Homocysteine concentrations in nonobese patients with polycystic ovarian syndrome (PCOS) were lower than obese patients with PCOS (SMD = 0.48, 95% CI = 0.20-0.77, P &lt; .01; I&gt;sup&lt;2 &gt;/sup&lt; = 39% and P = .18 for heterogeneity)."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_69878008","Homocysteine concentrations in nonobese patients with polycystic ovarian syndrome (PCOS) were lower than obese patients with PCOS (SMD = 0.48, 95% CI = 0.20-0.77, P &lt; .01; I&gt;sup&lt;2 &gt;/sup&lt; = 39% and P = .18 for heterogeneity)."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_154714009","Homocysteine concentrations in nonobese patients with polycystic ovarian syndrome (PCOS) were lower than obese patients with PCOS (SMD = 0.48, 95% CI = 0.20-0.77, P &lt; .01; I&gt;sup&lt;2 &gt;/sup&lt; = 39% and P = .18 for heterogeneity)."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_190549002","Homocysteine concentrations in nonobese patients with polycystic ovarian syndrome (PCOS) were lower than obese patients with PCOS (SMD = 0.48, 95% CI = 0.20-0.77, P &lt; .01; I&gt;sup&lt;2 &gt;/sup&lt; = 39% and P = .18 for heterogeneity)."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_237792009","Homocysteine concentrations in nonobese patients with polycystic ovarian syndrome (PCOS) were lower than obese patients with PCOS (SMD = 0.48, 95% CI = 0.20-0.77, P &lt; .01; I&gt;sup&lt;2 &gt;/sup&lt; = 39% and P = .18 for heterogeneity)."
"https://www.kegg.jp/entry/C00155","http://www.ihtsdo.org/SCT_271199009","Homocysteine concentrations in nonobese patients with polycystic ovarian syndrome (PCOS) were lower than obese patients with PCOS (SMD = 0.48, 95% CI = 0.20-0.77, P &lt; .01; I&gt;sup&lt;2 &gt;/sup&lt; = 39% and P = .18 for heterogeneity)."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_154722002","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_154730001","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_190595009","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_190608007","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_190678008","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_238106006","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_248325000","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_2492009","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_267409003","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_267495004","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_302868002","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_47563007","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_65404009","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_70241007","What is Known: • Folic acid is an essential micronutrient for optimal growth and development; its deficit is associated with adverse health effects."
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_64572001","Leucine-rich alpha 2 glycoprotein is a new marker for active disease of tuberculosis"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_373576009","Leucine-rich alpha 2 glycoprotein is a new marker for active disease of tuberculosis"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_56717001","Leucine-rich alpha 2 glycoprotein is a new marker for active disease of tuberculosis"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_154281007","Leucine-rich alpha 2 glycoprotein is a new marker for active disease of tuberculosis"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_154292008","Leucine-rich alpha 2 glycoprotein is a new marker for active disease of tuberculosis"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_186282009","Leucine-rich alpha 2 glycoprotein is a new marker for active disease of tuberculosis"
